Start date,End date,Country,Iso,Location,Magnitude,Disaster type,Disaster subtype,Total deaths,Disaster name,Disaster No.
/07/2004,/08/2004,Japan,JPN,Tokyo city (Tookyoo province),39.5 ¡C,Extreme temperature ,Heat wave,10,,2004-0352
/08/2007,17/08/2007,Japan,JPN,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",40.9 ¡C,Extreme temperature ,Heat wave,62,,2007-0358
/07/2008,/07/2008,Japan,JPN,, ¡C,Extreme temperature ,Heat wave,47,,2008-0662
/07/2009,/07/2009,Japan,JPN,, ¡C,Extreme temperature ,Heat wave,16,,2009-0658
19/07/2010,25/07/2010,Japan,JPN,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",35 ¡C,Extreme temperature ,Heat wave,170,,2010-0331
/07/2011,/08/2011,Japan,JPN,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",35 ¡C,Extreme temperature ,Heat wave,36,,2011-0573
/05/2013,/09/2013,Japan,JPN,"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",41 ¡C,Extreme temperature ,Heat wave,338,,2013-0316
14/07/2014,29/07/2014,Japan,JPN,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",39 ¡C,Extreme temperature ,Heat wave,27,,2014-0578
03/08/2015,09/08/2015,Japan,JPN,Oosaka province, ¡C,Extreme temperature ,Heat wave,32,,2015-0575
11/05/2015,/05/2015,Japan,JPN,, ¡C,Extreme temperature ,Heat wave,2,,2015-0610
12/07/2015,15/07/2015,Japan,JPN,, ¡C,Extreme temperature ,Heat wave,5,,2015-0611
20/01/2016,26/01/2016,Japan,JPN,"Okinawa city (Okinawa province), Kagosima province (Amami ?shima Isl.), Nagasaki, Hirosima, Isikawa, Tookyoo provinces", ¡C,Extreme temperature ,Cold wave,8,,2016-0023
06/08/2016,08/08/2016,Japan,JPN,"Yamanashi, Kawanehoncho,Shizuoka", ¡C,Extreme temperature ,Heat wave,3,,2016-0538
30/01/1992,02/02/1992,Jordan,JOR,, ¡C,Extreme temperature ,Cold wave,15,,1992-0104
/07/2000,/07/2000,Jordan,JOR,Amman province,43.4 ¡C,Extreme temperature ,Heat wave,0,,2000-0471
/11/1997,/11/1997,Kazakhstan,KAZ,,-38 ¡C,Extreme temperature ,Cold wave,0,,1997-0314
/01/2001,/01/2001,Kazakhstan,KAZ,"Ust Kamenogorsk area (Ulan district, Vostochno-kazachstanskaya province)",-47 ¡C,Extreme temperature ,Cold wave,3,,2001-0017
18/12/2012,/01/2013,Kazakhstan,KAZ,"Karaganda city (Bukhar-Zhyrau district, Karagandinskaya province), Petropavlovsk city (Kyzyljar district, Severo-Kazachstanskaya province), Semey city (Semey City area district, Vostochno-kazachstanskaya province)", ¡C,Extreme temperature ,Severe winter conditions,0,,2012-0532
29/07/1990,29/07/1990,Korea (the Republic of),KOR,, ¡C,Extreme temperature ,Heat wave,40,,1990-0388
20/01/2016,26/01/2016,Korea (the Republic of),KOR,, ¡C,Extreme temperature ,Cold wave,6,,2016-0023
16/10/2000,16/10/2000,Kyrgyzstan,KGZ,"Bishkek, Chuy, Talas, Ysyk-Kol provinces",0 ¡C,Extreme temperature ,Cold wave,11,,2000-0676
18/12/2012,22/12/2012,Kyrgyzstan,KGZ,Bishkek province, ¡C,Extreme temperature ,Cold wave,16,,2012-0609
/10/2001,/10/2001,Latvia,LVA,Rigas province,-25 ¡C,Extreme temperature ,Cold wave,21,,2001-0713
/01/2003,/01/2003,Latvia,LVA,Rigas province,-37 ¡C,Extreme temperature ,Cold wave,15,,2003-0022
/01/2006,/01/2006,Latvia,LVA,"Aizkraukles, Aluksnes, Balvu, Bauskas, Cesu, Daugavpils, Dobeles, Gulbenes, Jekabpils, Jelgavas, Kraslavas, Kuldigas, Liepajas, Limbazu, Ludzas, Madonas, Ogres, Preilu, Rezeknes, Rigas, Saldus, Talsu, Tukuma, Valkas, Valmieras, Ventspils provinces", ¡C,Extreme temperature ,Severe winter conditions,40,,2005-0713
/02/2012,/02/2012,Latvia,LVA,"Aizkraukles, Aluksnes, Balvu, Bauskas, Cesu, Daugavpils, Dobeles, Gulbenes, Jekabpils, Jelgavas, Kraslavas, Kuldigas, Liepajas, Limbazu, Ludzas, Madonas, Ogres, Preilu, Rezeknes, Rigas, Saldus, Talsu, Tukuma, Valkas, Valmieras, Ventspils provinces", ¡C,Extreme temperature ,Cold wave,10,,2012-0019
//1990,//1990,Liberia,LBR,, ¡C,Extreme temperature ,Cold wave,0,,1990-0258
14/06/1999,14/06/1999,Lithuania,LTU,, ¡C,Extreme temperature ,Heat wave,32,,1999-0702
/12/2001,/12/2001,Lithuania,LTU,"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Siauliu, Taurages, Telsiu, Utenos, Vilniaus provinces", ¡C,Extreme temperature ,Cold wave,20,,2001-0714
27/11/2010,01/12/2010,Lithuania,LTU,"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Siauliu, Taurages, Telsiu, Utenos, Vilniaus provinces", ¡C,Extreme temperature ,Cold wave,5,,2010-0615
/01/2012,/02/2012,Lithuania,LTU,"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, _iauliu, Taurages, Telsiu, Utenos, Vilniaus.",-27 ¡C,Extreme temperature ,Cold wave,24,,2012-0019
07/12/2012,31/12/2012,Lithuania,LTU,"Alytaus, Kauno, Klaipedos, Marijampoles, Panevezio, Siauliu, Taurages, Telsiu, Utenos, Vilniaus provinces", ¡C,Extreme temperature ,Cold wave,6,,2012-0485
/07/2003,/07/2003,Luxembourg,LUX,"Diekirch, Grevenmacher, Luxembourg provinces", ¡C,Extreme temperature ,Heat wave,170,,2003-0391
/12/2001,/12/2001,Macedonia (the former Yugoslav Republic of),MKD,"Veles, Kumanovo, Bitola, Skopje provinces",-25 ¡C,Extreme temperature ,Cold wave,15,,2001-0692
01/07/2004,/07/2004,Macedonia (the former Yugoslav Republic of),MKD,"Berovo, Bitola, Brod, Debar, Delcevo, Demir Hisar, Gevgelija, Gostivar, Kavadarci, Kicevo, Kocani, Kratovo, Kriva Palanka, Krusevo, Kumanovo, Negotino, Ohrid, Prilep, Probistip, Radovic, Resen, Skopje, Stip, Struga, Strumica, Sveti Nikole, Tetovo, Valandovo, Veles, Vinica provinces",43 ¡C,Extreme temperature ,Heat wave,15,,2004-0333
/07/2007,/07/2007,Macedonia (the former Yugoslav Republic of),MKD,Bitola district (Bitola province),45 ¡C,Extreme temperature ,Heat wave,0,,2007-0235
/01/2012,/02/2012,Macedonia (the former Yugoslav Republic of),MKD,"Skopje, Veles, Debar, Bitola, Struga, Prilep, Brod, Berevo, Tetovo, Gostivar provinces", ¡C,Extreme temperature ,Cold wave,1,,2012-0019
28/12/2014,03/01/2015,Macedonia (the former Yugoslav Republic of),MKD,"Velmej, Brezhani, Mramorec, Turje, Ozdoleni i Soshani, Vrbjani cities (Belcista district, Ohrid province), Leskovec, Sirula, Kuratica cities (Kosel district, Ohrid province), Mislodezhda, Delogozhda, Koroshishta, Dzepin cities (Delogozdi district, Struga province), Selci, Zbazhdi, Lokov, R'janovo, Burinec cities (Lukovo district, Struga province), Gorna Belica city (Vevcani district, Struga province), Dolna Belitsa city (Velesta district, Struga province), Mali Vlaj, Radozhda cities (Struga district, Struga province), Dolno Tateshi city (Velesta district, Struga province), Dzepiste, Dolno i Gorno Kosovrasti cities (Debar district, Debar province) , Kodzadzik city (Centar Zupa district, Debar province), Tanusevci city (Cucer-Sandevo district, Skopje province), Tomino Selo, Slatina, Inche cities (Makedonski Brod district, Brod province), Benche city (Samokov district, Brod province), D. Dusegubica, G. Dusegubica cities (Drugovo district, Kicevo province), Kumanovo province", ¡C,Extreme temperature ,Severe winter conditions,0,,2014-0496
05/01/2017,20/01/2017,Macedonia (the former Yugoslav Republic of),MKD,"Skopje, Negotino, Kavadarci, Kumanovo, Bitola, Gostivar, Kriva Palanka, Debar, Sveti Nikole, Struga, Stip, Ohrid provinces, Makedonski Brod district (Brod province), Kivecho (?)",-25 ¡C,Extreme temperature ,Severe winter conditions,0,CW-2017-000005/000007,2017-0010
/05/1962,/05/1962,Mexico,MEX,, ¡C,Extreme temperature ,Heat wave,50,,1962-0027
/07/1968,/07/1968,Mexico,MEX,, ¡C,Extreme temperature ,Heat wave,40,,1968-0123
/01/1988,/01/1988,Mexico,MEX,, ¡C,Extreme temperature ,Cold wave,23,,1988-0029
30/04/1990,06/06/1990,Mexico,MEX,North, ¡C,Extreme temperature ,Heat wave,380,,1990-0356
06/01/1992,03/02/1992,Mexico,MEX,Northern , ¡C,Extreme temperature ,Cold wave,50,,1992-0108
/12/1992,/12/1992,Mexico,MEX,North, ¡C,Extreme temperature ,Cold wave,30,,1992-0356
20/12/1995,20/12/1995,Mexico,MEX,Chihuahua, ¡C,Extreme temperature ,Cold wave,49,,1995-0364
14/01/1997,14/01/1997,Mexico,MEX,"Chihuahua, Coahuila, Nuevo Leon",-20 ¡C,Extreme temperature ,Cold wave,205,,1997-0062
13/12/1997,13/12/1997,Mexico,MEX,"Guadalajara, Aguascalientes",-24 ¡C,Extreme temperature ,Cold wave,87,,1997-0290
/12/1998,/12/1998,Mexico,MEX,"Guadalajara, Aguascalientes",-12.8 ¡C,Extreme temperature ,Cold wave,100,,1998-0453
/01/1999,/01/1999,Mexico,MEX,Chihuahua State,-13 ¡C,Extreme temperature ,Cold wave,15,,1999-0004
/10/2000,/10/2000,Mexico,MEX,Chihuahua province, ¡C,Extreme temperature ,Cold wave,66,,2000-0827
24/12/2002,24/12/2002,Mexico,MEX,"Chihuahua, Sonora, Baja California, Baja California Sur provinces",-10 ¡C,Extreme temperature ,Cold wave,50,,2002-0805
/12/2003,/12/2003,Mexico,MEX,"Chihuahua, Puebla, Nuevo Leon, Hidalgo, Sonora, Durango, San Luis Potosi, Tlaxcala provinces",-15 ¡C,Extreme temperature ,Cold wave,21,,2003-0622
/11/2004,/11/2004,Mexico,MEX,Chihuahua province, ¡C,Extreme temperature ,Cold wave,14,,2004-0601
/11/2006,/11/2006,Mexico,MEX,"Aguascalientes, Baja California, Baja California Sur, Campeche, Chiapas, Chihuahua, Coahuila, Colima, Distrito Federal, Durango, Guanajuato, Guerrero, Hidalgo, Jalisco, Mexico, Michoacan, Morelos, Nayarit, Nuevo Leon, Oaxaca, Puebla, Queretaro, Quintana Roo, San Luis Potosi, Sinaloa, Sonora, Tabasco, Tamaulipas, Tlaxcala, Veracruz, Yucatan, Zacatecas provinces", ¡C,Extreme temperature ,Cold wave,5,,2006-0709
01/02/2011,08/02/2011,Mexico,MEX,"Sinaloa, Sonora, Tamaulipas provinces",-15 ¡C,Extreme temperature ,Cold wave,3,,2011-0105
20/01/2006,24/01/2006,Moldova (the Republic of),MDA,Chisinau province,-30 ¡C,Extreme temperature ,Severe winter conditions,13,,2005-0713
30/01/2012,05/02/2012,Moldova (the Republic of),MDA,"Soroca, Soldanesti districts (Soroca province), Ocnita, Briceni, Donduseni districts (Edinet province), Singerei, Glodeni, Balti, Falesti, Riscani districts (Balti province), Comrat district (Gagauzia province), Basarabeasca district (Lapusna province), Bender city (Slobozia district, Dubasari province)", ¡C,Extreme temperature ,Cold wave,10,,2012-0019
/12/2009,/05/2010,Mongolia,MNG,"Arxangai, Bayanxongor, Bayan-O'lgii, Govi-Altai, Dungdovi, To'v, O'mnogovi, O'vorxangai, Uvs, Zavxan, Xovd, Xo'vsgol provinces",-50 ¡C,Extreme temperature ,Cold wave,5,,2009-0632
/11/2015,/01/2016,Mongolia,MNG,"Arxangai, Bayan-O'lgii, Bulgan, Xo'vsgol, Selenge, To'v, Uvs, Zavxan provinces", ¡C,Extreme temperature ,Severe winter conditions,0,,2015-0529
23/12/2016,04/01/2017,Mongolia,MNG,"Arkhangai, Bayan-Ulgii, Bayankhongor, Bulgan, Dornod, Darkhan-Uul, Zavkhan, Orkhon, Uvurkhangai (Ovoxangai), Selenge, Uvs, Tuv (Tov), Khovd (Xovd), Khuvsgul (Xovsgol), Khentii (Xentii), Ulaanbaatar provinces", ¡C,Extreme temperature ,Severe winter conditions,0,,2016-0509
/02/2012,/02/2012,Montenegro,MNE,"Kolasin, Mojkovac, Berane, Andrijevica, Plav, Rozaj, Bijelo Polje, Pljevlja, Zabljak, Savnik, Pluzine, Niksic, Cetinje, Bar provinces", ¡C,Extreme temperature ,Cold wave,1,,2012-0019
/08/2000,/08/2000,Morocco,MAR,"Settat district (Chaouia-Ouardigha province), Casablanca district (Grand Casablanca province), Gharb-Chrarda-Beni Hssen province",51 ¡C,Extreme temperature ,Heat wave,0,,2000-0487
/02/2012,/02/2012,Morocco,MAR,"Figuig district (Oriental province), Taza-Al Hoceima-Taounate province",-1 ¡C,Extreme temperature ,Cold wave,0,,2012-0045
27/02/2016,27/02/2016,Morocco,MAR,"Figuig district (Oriental province), Azilal district (Tadla - Azilal province, north of the High Atlas region), Taza, Guercif cities (Taza district, Taza - Al Hoceima - Taounate province), Rif region (Al Hoceima district, Taza - Al Hoceima - Taounate province), Boulemane, Sefrou districts (Fès - Boulemane province, Middle Atlas region)", ¡C,Extreme temperature ,Cold wave,0,,2016-0061
15/01/2017,26/02/2017,Morocco,MAR,"Oriental,Taza-Al Hoceima-Tounate, Tanger-T_touan, Fes Boulame provinces",-13 ¡C,Extreme temperature ,Cold wave,0,,2017-0032
/04/1987,/04/1987,Nepal,NPL,Nepalguni, ¡C,Extreme temperature ,Heat wave,0,,1987-0298
/12/2002,/12/2002,Nepal,NPL,"Bara, Parsa, Rautahat areas (Narayani district, Central province), Dhanusha, Mahottari, Sarlahi areas (Janakpur district, Central province), Banke, Bardiya areas (Bheri district, Mid Western province), Kailali area (Seti district, Far Western province)",0 ¡C,Extreme temperature ,Cold wave,60,,2002-0831
15/12/2003,/01/2004,Nepal,NPL,"Central, Eastern, Far Western, Mid Western, Western provinces", ¡C,Extreme temperature ,Cold wave,48,,2003-0636
/12/2009,/01/2010,Nepal,NPL,"Saptari (Sagarmatha district, Eastern province), Bara (Narayani district, Central province)", ¡C,Extreme temperature ,Cold wave,18,,2009-0595
/12/2011,/01/2012,Nepal,NPL,"Taplejung, Ilam, Panchthar (Mechi district, Eastern province), Bhojpur, Sankhuwasava, Dhankuta, Tehrathum (Koshi district, Eastern province), Khotang, Solukhumbu (Sagarmatha district, Eastern province)", ¡C,Extreme temperature ,Cold wave,0,,2011-0627
11/01/2011,19/01/2011,Nepal,NPL,"Kapilvastu, Nawalparasi, Rupandehi areas (Lumbini district, Western province), Parbat area (Dhawalagiri district, Western province), Bhojpur, Dhankuta, Morang, Sankhuwasava, Sunsari areas (Koshi district, Eastern province), Khotang, Saptari, Siraha areas (Sagarmatha district, Eastern province), Jhapa areas (Mechi district, Eastern province), Dhanusha, Mahottari, Sarlahi areas (Janakpur district, Central province), Bara, Chitwan, Parsa, Rautahat areas (Narayani district, Central province), Kanchanpur area (Mahakali district, Far Western province), Kailali area (Seti district, Far Western province), Banke, Bardiya, Dang areas (Bheri district, Mid Western province)", ¡C,Extreme temperature ,Cold wave,42,,2011-0641
01/01/2013,20/01/2013,Nepal,NPL,"Central, Eastern, Far Western, Mid Western, Western provinces", ¡C,Extreme temperature ,Cold wave,49,,2012-0509
31/07/2003,13/08/2003,Netherlands (the),NLD,"Drenthe, Flevoland, Friesland, Gelderland, Groninge, Limburg, Noord-brabant, Noord-holland,Overijssel, Utrecht, Zeeland, Zuit-holland provinces", ¡C,Extreme temperature ,Heat wave,965,,2003-0391
